file_rel,part_index,kind,speaker,jp,en
bt0264.spt,859,label,,セイコ,Seiko
bt0264.spt,875,dialogue,セイコ,ここのメダリアはスキー部のものよ！,This medal belongs to the ski club!
bt0265.spt,859,label,,野良メダロット,Stray Medabot
bt0265.spt,872,dialogue,野良メダロット,・・・ガオー・・・,...GAAO...
bt0300.spt,859,label,,タケツル,Taketsuru
bt0300.spt,872,dialogue,タケツル,おっ、いいぜ！,"Oh, that's great!"
bt01608.spt,859,label,,野良メダロット,Stray Medabot
bt01608.spt,869,dialogue,野良メダロット,・・・ガ・・・,...Gah...
bt0301.spt,859,label,,タケツル,Taketsuru
bt0301.spt,872,dialogue,タケツル,おっ、いいぜ！,"Oh, that's great!"
bt0302.spt,859,label,,タケツル,Taketsuru
bt0302.spt,872,dialogue,タケツル,おっ、いいぜ！,"Oh, that's great!"
bt0303.spt,859,label,,ジュンペイ,Junpei
bt0303.spt,872,dialogue,ジュンペイ,なに？　ロボトル？,What? Robattle?
bt0303.spt,875,dialogue,ジュンペイ,やるやる！,Let's do it!
bt0304.spt,859,label,,ジュンペイ,Junpei
bt0304.spt,872,dialogue,ジュンペイ,なに？　ロボトル？,What? Robattle?
bt0304.spt,875,dialogue,ジュンペイ,やるやる！,Let's do it!
bt0305.spt,859,label,,ジュンペイ,Junpei
bt0305.spt,872,dialogue,ジュンペイ,なに？　ロボトル？,What? Robattle?
bt0305.spt,875,dialogue,ジュンペイ,やるやる！,Let's do it!
bt0306.spt,859,label,,シンタロウ,Shintaro
bt0306.spt,872,dialogue,シンタロウ,えっ、ロボトル？,"Huh, Robattle?"
bt0306.spt,875,dialogue,シンタロウ,もちろんやるよ、いくよー。,"Of course I'll do it, here I go!"
bt0307.spt,859,label,,シンタロウ,Shintaro
bt0307.spt,872,dialogue,シンタロウ,えっ、ロボトル？,"Huh, Robattle?"
bt0307.spt,875,dialogue,シンタロウ,もちろんやるよ、いくよー。,"Of course I'll do it, here I go!"
bt0308.spt,859,label,,シンタロウ,Shintaro
bt0308.spt,872,dialogue,シンタロウ,えっ、ロボトル？,"Huh, Robattle?"
bt0308.spt,875,dialogue,シンタロウ,もちろんやるよ、いくよー。,"Of course I'll do it, here I go!"
bt0309.spt,859,label,,ヒロキ,Hiroki
bt0309.spt,872,dialogue,ヒロキ,ロボトルかー。,"Robattle, huh?"
bt0309.spt,875,dialogue,ヒロキ,うん、やろう！,"Yeah, let's do it!"
bt0310.spt,859,label,,ヒロキ,Hiroki
bt0310.spt,872,dialogue,ヒロキ,ロボトルかー。,"Robattle, huh?"
bt0310.spt,875,dialogue,ヒロキ,うん、やろう！,"Yeah, let's do it!"
bt0311.spt,859,label,,ヒロキ,Hiroki
bt0311.spt,872,dialogue,ヒロキ,ロボトルかー。,"Robattle, huh?"
bt0311.spt,875,dialogue,ヒロキ,うん、やろう！,"Yeah, let's do it!"
bt0312.spt,859,label,,カメキチ,Kamekichi
bt0312.spt,872,dialogue,カメキチ,えー、ロボトル？,Robattle?
bt0312.spt,875,dialogue,カメキチ,どうしよっかなあ。,"Hmm, what should I do?"
bt0313.spt,859,label,,カメキチ,Kamekichi
bt0313.spt,872,dialogue,カメキチ,えー、ロボトル？,Robattle?
bt0313.spt,875,dialogue,カメキチ,どうしよっかなあ。,"Hmm, what should I do?"
bt0314.spt,859,label,,カメキチ,Kamekichi
bt0314.spt,872,dialogue,カメキチ,えー、ロボトル？,Robattle?
bt0314.spt,875,dialogue,カメキチ,どうしよっかなあ。,"Hmm, what should I do?"
bt0315.spt,859,label,,タルヘイ,Tarhei
bt0315.spt,872,dialogue,タルヘイ,うん、もちろんやるよ。,"Yeah, sure thing."
bt0315.spt,875,dialogue,タルヘイ,いっくぞー！,Let's go!
bt0316.spt,859,label,,タルヘイ,Tarhei
bt0316.spt,872,dialogue,タルヘイ,うん、もちろんやるよ。,"Yeah, sure thing."
bt0316.spt,875,dialogue,タルヘイ,いっくぞー！,Let's go!
bt0317.spt,859,label,,タルヘイ,Tarhei
bt0317.spt,872,dialogue,タルヘイ,うん、もちろんやるよ。,"Yeah, sure thing."
bt0317.spt,875,dialogue,タルヘイ,いっくぞー！,Let's go!
bt0318.spt,859,label,,ヒロキ,Hiroki
bt0318.spt,872,dialogue,ヒロキ,ロボトルかい？,Robattle?
bt0318.spt,875,dialogue,ヒロキ,よーし、がんばるぞー！,"Alright, let's do this!"
bt0319.spt,859,label,,ヒロキ,Hiroki
bt0319.spt,872,dialogue,ヒロキ,ロボトルかい？,Robattle?
bt0319.spt,875,dialogue,ヒロキ,よーし、がんばるぞー！,"Alright, let's do this!"
bt0320.spt,859,label,,ヒロキ,Hiroki
bt0320.spt,872,dialogue,ヒロキ,ロボトルかい？,Robattle?
bt0320.spt,875,dialogue,ヒロキ,よーし、がんばるぞー！,"Alright, let's do this!"
bt0321.spt,859,label,,マサムネ,Masamune
bt0321.spt,872,dialogue,マサムネ,え、今かい…？,"Huh, now...?"
bt0321.spt,875,dialogue,マサムネ,いやいや、やるよ！　よしいくぞー！,"No no, I'll do it! Alright, let's go!"
bt0322.spt,859,label,,マサムネ,Masamune
bt0322.spt,872,dialogue,マサムネ,え、今かい…？,"Huh, now...?"
bt0322.spt,875,dialogue,マサムネ,いやいや、やるよ！　よしいくぞー！,"No no, I'll do it! Alright, let's go!"
bt0323.spt,859,label,,マサムネ,Masamune
bt0323.spt,872,dialogue,マサムネ,え、今かい…？,"Huh, now...?"
bt0323.spt,875,dialogue,マサムネ,いやいや、やるよ！　よしいくぞー！,"No no, I'll do it! Alright, let's go!"
bt0324.spt,859,label,,ハツタカ,Hatsutaka
bt0324.spt,872,dialogue,ハツタカ,なに、オレさまと勝負したいのか？,"What, you wanna challenge me?"
bt0324.spt,875,dialogue,ハツタカ,いいぜ、負けても泣くんじゃねーぞ！,"Fine, but don't cry if you lose!"
bt0325.spt,859,label,,ハツタカ,Hatsutaka
bt0325.spt,872,dialogue,ハツタカ,なに、オレさまと勝負したいのか？,"What, you wanna challenge me?"
bt0325.spt,875,dialogue,ハツタカ,いいぜ、負けても泣くんじゃねーぞ！,"Fine, but don't cry if you lose!"
bt0326.spt,859,label,,ハツタカ,Hatsutaka
bt0326.spt,872,dialogue,ハツタカ,なに、オレさまと勝負したいのか？,"What, you wanna challenge me?"
bt0326.spt,875,dialogue,ハツタカ,いいぜ、負けても泣くんじゃねーぞ！,"Fine, but don't cry if you lose!"
bt0327.spt,859,label,,ハツタカ,Hatsutaka
bt0327.spt,872,dialogue,ハツタカ,なに、オレさまと勝負したいのか？,"What, you wanna challenge me?"
bt0327.spt,875,dialogue,ハツタカ,いいぜ、負けても泣くんじゃねーぞ！,"Fine, but don't cry if you lose!"
bt0328.spt,859,label,,カゲトラ,Kagetora
bt0328.spt,872,dialogue,カゲトラ,お…　おう。,Oh... Oh.
bt0329.spt,859,label,,カゲトラ,Kagetora
bt0329.spt,872,dialogue,カゲトラ,お…　おう。,Oh... Oh.
bt0330.spt,859,label,,カゲトラ,Kagetora
bt0330.spt,872,dialogue,カゲトラ,お…　おう。,Oh... Oh.
bt0331.spt,859,label,,ショウヘイ,Shouhei
bt0331.spt,872,dialogue,ショウヘイ,ロボトルかあ。,"Robattle, huh."
bt0331.spt,875,dialogue,ショウヘイ,どうしよっかなあ…,What should I do...
bt0332.spt,859,label,,ショウヘイ,Shouhei
bt0332.spt,872,dialogue,ショウヘイ,ロボトルかあ。,"Robattle, huh."
bt0332.spt,875,dialogue,ショウヘイ,どうしよっかなあ…,What should I do...
bt0333.spt,859,label,,ショウヘイ,Shouhei
bt0333.spt,872,dialogue,ショウヘイ,ロボトルかあ。,"Robattle, huh."
bt0333.spt,875,dialogue,ショウヘイ,どうしよっかなあ…,What should I do...
bt0334.spt,859,label,,イチ,Ichi
bt0334.spt,872,dialogue,イチ,おっ、ロボトルかい？,"Oh, a robattle?"
bt0334.spt,875,dialogue,イチ,いいよ、やろうやろう。,"Sure, let's do it, let's do it."
bt0335.spt,859,label,,イチ,Ichi
bt0335.spt,872,dialogue,イチ,おっ、ロボトルかい？,"Oh, a robattle?"
bt0335.spt,875,dialogue,イチ,いいよ、やろうやろう。,"Sure, let's do it, let's do it."
bt0336.spt,859,label,,イチ,Ichi
bt0336.spt,872,dialogue,イチ,おっ、ロボトルかい？,"Oh, a robattle?"
bt0336.spt,875,dialogue,イチ,いいよ、やろうやろう。,"Sure, let's do it, let's do it."
bt0337.spt,859,label,,エイシン,Eishin
bt0337.spt,872,dialogue,エイシン,ロボトルか、いいね。,"Robattle, huh? Sounds good."
bt0337.spt,875,dialogue,エイシン,よろこんで相手になるよ。,I'll gladly be your opponent.
bt0338.spt,859,label,,エイシン,Eishin
bt0338.spt,872,dialogue,エイシン,ロボトルか、いいね。,"Robattle, huh? Sounds good."
bt0338.spt,875,dialogue,エイシン,よろこんで相手になるよ。,I'll gladly be your opponent.
bt0339.spt,859,label,,エイシン,Eishin
bt0339.spt,872,dialogue,エイシン,ロボトルか、いいね。,"Robattle, huh? Sounds good."
bt0339.spt,875,dialogue,エイシン,よろこんで相手になるよ。,I'll gladly be your opponent.
bt0340.spt,859,label,,タカ,Taka
bt0340.spt,872,dialogue,タカ,やるか…,Should I do it...
bt0341.spt,859,label,,タカ,Taka
bt0341.spt,872,dialogue,タカ,やるか…,Should I do it...
bt0342.spt,859,label,,タカ,Taka
bt0342.spt,872,dialogue,タカ,やるか…,Should I do it...
bt0343.spt,859,label,,ハンゾウ,Hanzo
bt0343.spt,884,dialogue,ハンゾウ,ふっ、いいぜ。,"Hmph, fine."
bt0343.spt,887,dialogue,ハンゾウ,本気でかかってきな。,Bring it on.
bt0344.spt,859,label,,ハンゾウ,Hanzo
bt0344.spt,884,dialogue,ハンゾウ,ふっ、いいぜ。,"Hmph, fine."
bt0344.spt,887,dialogue,ハンゾウ,本気でかかってきな。,Bring it on.
bt0345.spt,859,label,,ハンゾウ,Hanzo
bt0345.spt,884,dialogue,ハンゾウ,ふっ、いいぜ。,"Hmph, fine."
bt0345.spt,887,dialogue,ハンゾウ,本気でかかってきな。,Bring it on.
bt0346.spt,859,label,,サッカラ,Sakkara
bt0346.spt,872,dialogue,サッカラ,ロボトルかい？,Robattle?
bt0346.spt,875,dialogue,サッカラ,やってもいいけど、どうしようかなあ。,"I guess I could do it, but I'm not sure."
bt0347.spt,859,label,,サッカラ,Sakkara
bt0347.spt,872,dialogue,サッカラ,ロボトルかい？,Robattle?
bt0347.spt,875,dialogue,サッカラ,やってもいいけど、どうしようかなあ。,"I guess I could do it, but I'm not sure."
bt0348.spt,859,label,,サッカラ,Sakkara
bt0348.spt,872,dialogue,サッカラ,ロボトルかい？,Robattle?
bt0348.spt,875,dialogue,サッカラ,やってもいいけど、どうしようかなあ。,"I guess I could do it, but I'm not sure."
bt0349.spt,859,label,,クヘイジ,Kuheiji
bt0349.spt,872,dialogue,クヘイジ,ロボトル？,Robattle?
bt0349.spt,875,dialogue,クヘイジ,へへっいいぜ、そーこなくっちゃ！,"Heh heh, that's the spirit!"
bt0350.spt,859,label,,クヘイジ,Kuheiji
bt0350.spt,872,dialogue,クヘイジ,ロボトル？,Robattle?
bt0350.spt,875,dialogue,クヘイジ,へへっいいぜ、そーこなくっちゃ！,"Heh heh, that's the spirit!"
bt0351.spt,859,label,,クヘイジ,Kuheiji
bt0351.spt,872,dialogue,クヘイジ,ロボトル？,Robattle?
bt0351.spt,875,dialogue,クヘイジ,へへっいいぜ、そーこなくっちゃ！,"Heh heh, that's the spirit!"
bt0352.spt,859,label,,ミユキ,Miyuki
bt0352.spt,884,dialogue,ミユキ,ほう？,Huh?
bt0352.spt,887,dialogue,ミユキ,いいぜ、さあ来いよ。,"Alright, bring it on."
bt0353.spt,859,label,,ミユキ,Miyuki
bt0353.spt,884,dialogue,ミユキ,ほう？,Huh?
bt0353.spt,887,dialogue,ミユキ,いいぜ、さあ来いよ。,"Alright, bring it on."
bt0354.spt,859,label,,ミユキ,Miyuki
bt0354.spt,884,dialogue,ミユキ,ほう？,Huh?
bt0354.spt,887,dialogue,ミユキ,いいぜ、さあ来いよ。,"Alright, bring it on."
bt0355.spt,859,label,,ミユキ,Miyuki
bt0355.spt,884,dialogue,ミユキ,ほう？,Huh?
bt0355.spt,887,dialogue,ミユキ,いいぜ、さあ来いよ。,"Alright, bring it on."
bt0356.spt,859,label,,ナギサ,Nagisa
bt0356.spt,872,dialogue,ナギサ,やるやる！,I'll do it!
bt0356.spt,875,dialogue,ナギサ,ロボトルだったらいつでも大歓迎さ！,Robattles? I'm always up for those!
bt0357.spt,859,label,,ナギサ,Nagisa
bt0357.spt,872,dialogue,ナギサ,やるやる！,I'll do it!
bt0357.spt,875,dialogue,ナギサ,ロボトルだったらいつでも大歓迎さ！,Robattles? I'm always up for those!
bt0358.spt,859,label,,ナギサ,Nagisa
bt0358.spt,872,dialogue,ナギサ,やるやる！,I'll do it!
bt0358.spt,875,dialogue,ナギサ,ロボトルだったらいつでも大歓迎さ！,Robattles? I'm always up for those!
bt0359.spt,859,label,,アキトラ,Akitora
bt0359.spt,872,dialogue,アキトラ,なに！？,What!?
bt0359.spt,875,dialogue,アキトラ,ロボトルだとっ！？,A robattle!?
bt0360.spt,859,label,,アキトラ,Akitora
bt0360.spt,872,dialogue,アキトラ,なに！？,What!?
bt0360.spt,875,dialogue,アキトラ,ロボトルだとっ！？,A robattle!?
bt0361.spt,859,label,,アキトラ,Akitora
bt0361.spt,872,dialogue,アキトラ,なに！？,What!?
bt0361.spt,875,dialogue,アキトラ,ロボトルだとっ！？,A robattle!?
bt0362.spt,859,label,,ダスティ,Dusty
bt0362.spt,872,dialogue,ダスティ,…ん？,...Huh?
bt0363.spt,859,label,,ダスティ,Dusty
bt0363.spt,872,dialogue,ダスティ,…ん？,...Huh?
bt0364.spt,859,label,,ダスティ,Dusty
bt0364.spt,872,dialogue,ダスティ,…ん？,...Huh?
bt0365.spt,859,label,,ホマレ,Homare
bt0365.spt,872,dialogue,ホマレ,おうっ、もちろんいいぜ。,"Oh yeah, sure thing."
bt0365.spt,875,dialogue,ホマレ,かかってきな！,Bring it on!
bt0366.spt,859,label,,ホマレ,Homare
bt0366.spt,872,dialogue,ホマレ,おうっ、もちろんいいぜ。,"Oh yeah, sure thing."
bt0366.spt,875,dialogue,ホマレ,かかってきな！,Bring it on!
bt0367.spt,859,label,,ホマレ,Homare
bt0367.spt,872,dialogue,ホマレ,おうっ、もちろんいいぜ。,"Oh yeah, sure thing."
bt0367.spt,875,dialogue,ホマレ,かかってきな！,Bring it on!
bt0368.spt,859,label,,ユーリゲ,Yurige
bt0368.spt,872,dialogue,ユーリゲ,ロボトル？,Robattle?
bt0368.spt,875,dialogue,ユーリゲ,そりゃ構わないが…,"Well, I don't mind..."
bt0369.spt,859,label,,ユーリゲ,Yurige
bt0369.spt,872,dialogue,ユーリゲ,ロボトル？,Robattle?
bt0369.spt,875,dialogue,ユーリゲ,そりゃ構わないが…,"Well, I don't mind..."
bt0370.spt,859,label,,ユーリゲ,Yurige
bt0370.spt,872,dialogue,ユーリゲ,ロボトル？,Robattle?
bt0370.spt,875,dialogue,ユーリゲ,そりゃ構わないが…,"Well, I don't mind..."
bt0371.spt,859,label,,ロクジュウゴ,Rokujuugo
bt0371.spt,872,dialogue,ロクジュウゴ,今すぐにか？,Right now?
bt0371.spt,875,dialogue,ロクジュウゴ,ま、まあ構わんが…　いくぞ！,"Well, fine then...Here we go!"
bt0372.spt,859,label,,ロクジュウゴ,Rokujuugo
bt0372.spt,872,dialogue,ロクジュウゴ,今すぐにか？,Right now?
bt0372.spt,875,dialogue,ロクジュウゴ,ま、まあ構わんが…　いくぞ！,"Well, fine then...Here we go!"
bt0373.spt,859,label,,ロクジュウゴ,Rokujuugo
bt0373.spt,872,dialogue,ロクジュウゴ,今すぐにか？,Right now?
bt0373.spt,875,dialogue,ロクジュウゴ,ま、まあ構わんが…　いくぞ！,"Well, fine then...Here we go!"
bt0374.spt,859,label,,ボディントン,Bodinton
bt0374.spt,872,dialogue,ボディントン,ロボトルか…,"Robattle, huh...Let me make this clear from"
bt0374.spt,875,dialogue,ボディントン,先に言っておくが、オレは手を抜けない男だぜ。,the start: I'm a man who doesn't cut corners.
bt0375.spt,859,label,,ボディントン,Bodinton
bt0375.spt,872,dialogue,ボディントン,ロボトルか…,"Robattle, huh...Let me make this clear from"
bt0375.spt,875,dialogue,ボディントン,先に言っておくが、オレは手を抜けない男だぜ。,the start: I'm a man who doesn't cut corners.
bt0376.spt,859,label,,ボディントン,Bodinton
bt0376.spt,872,dialogue,ボディントン,ロボトルか…,"Robattle, huh...Let me make this clear from"
bt0376.spt,875,dialogue,ボディントン,先に言っておくが、オレは手を抜けない男だぜ。,the start: I'm a man who doesn't cut corners.
